    Time[s]      Count Rate[Counts/ms]
   55.117503        24.00
   55.118003        50.00
   55.118503        14.00
   55.119003        24.00
   55.119503        34.00
   55.120003        36.00
   55.120503        42.00
   55.121003        36.00
   55.121503        32.00
   55.122003        16.00
   55.122503        36.00
   55.123003        36.00
   55.123503         8.00
   55.124003        10.00
   55.124503        14.00
   55.125003         8.00
   55.125503        28.00
   55.126003        26.00
   55.126503        34.00
   55.127003        22.00
   55.127503        44.00
   55.128003        52.00
   55.128503        72.00
   55.129003        50.00
   55.129503        52.00
   55.130003        50.00
   55.130503        32.00
   55.131003        30.00
   55.131503         8.00
   55.132003         2.00
   55.132503        18.00
   55.133003        28.00
   55.133503        42.00
   55.134003        30.00
   55.134503        32.00
   55.135003        32.00
   55.135503        34.00
   55.136003        64.00
   55.136503        50.00
   55.137003        42.00
   55.137503        30.00
   55.138003        50.00
   55.138503        46.00
   55.139003        78.00
   55.139503        52.00
   55.140003        28.00
   55.140503        28.00
   55.141003         4.00
   55.141503        16.00
   55.142003        10.00
   55.142503         8.00
   55.143003         8.00
   55.143503         4.00
   55.144003         4.00
   55.144503        26.00
   55.145003        54.00
   55.145503        18.00
   55.146003        28.00
   55.146503        28.00
   55.147003        48.00
   55.147503        22.00
   55.148003        34.00
   55.148503        24.00
   55.149003        64.00
   55.149503        52.00
   55.150003        46.00
   55.150503        62.00
   55.151003        48.00
   55.151503        36.00
